,Date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
166,21/12/05,Sociedad,Cadiz,1.83,3.3,4.33,1.75,3.35,4.35,1.8,3.1,3.8,1.73,3.2,4.35,1.8,3.25,3.8,H,H
167,21/12/05,Valencia,Mallorca,1.44,4.0,7.5,1.4,4.0,7.25,1.4,3.9,6.0,1.35,3.75,8.0,1.44,3.6,6.5,D,H
168,21/12/05,Zaragoza,Ath Bilbao,2.0,3.2,3.75,2.0,3.0,3.75,2.1,3.0,3.1,1.84,3.25,3.75,1.9,3.25,3.4,A,H
169,22/12/05,Osasuna,Ath Madrid,1.9,3.25,4.0,1.7,3.35,4.6,1.75,3.1,4.2,1.73,3.2,4.35,1.72,3.25,4.2,H,H
170,07/01/06,Ath Bilbao,La Coruna,2.6,3.2,2.62,2.55,3.05,2.6,2.55,3.1,2.55,2.6,3.0,2.5,2.5,2.9,2.62,A,A
171,07/01/06,Espanol,Barcelona,7.5,4.0,1.44,8.0,4.2,1.35,5.5,3.5,1.5,6.5,3.6,1.45,6.5,3.6,1.44,A,A
172,08/01/06,Alaves,Zaragoza,2.6,3.2,2.62,2.6,3.0,2.6,2.5,3.0,2.7,2.5,3.1,2.5,2.5,2.9,2.62,D,A
173,08/01/06,Ath Madrid,Valencia,3.0,3.2,2.3,3.4,3.25,2.0,3.0,3.1,2.2,2.8,3.1,2.25,2.7,3.0,2.37,D,D
174,08/01/06,Cadiz,Getafe,2.37,3.2,2.9,2.35,3.15,2.8,2.4,3.0,2.8,2.4,3.1,2.6,2.4,3.1,2.6,H,H
175,08/01/06,Celta,Sociedad,1.9,3.25,4.0,1.8,3.3,4.1,1.8,3.2,4.0,1.8,3.25,3.75,1.8,3.1,4.0,H,H
176,08/01/06,Mallorca,Betis,2.3,3.2,3.0,2.2,3.2,3.0,2.1,3.1,3.2,2.2,3.2,2.8,2.2,3.0,3.0,D,D
177,08/01/06,Osasuna,Santander,1.61,3.4,6.0,1.5,3.6,6.4,1.7,3.3,4.5,1.55,3.25,6.0,1.57,3.3,5.5,D,D
178,08/01/06,Sevilla,Malaga,1.7,3.5,5.0,1.65,3.45,4.8,1.65,3.5,4.5,1.65,3.25,4.5,1.66,3.1,5.0,H,H
179,08/01/06,Villarreal,Real Madrid,2.5,3.2,2.75,2.4,3.2,2.7,2.4,3.1,2.7,2.4,3.1,2.6,2.3,3.2,2.62,D,D
180,14/01/06,Betis,Ath Madrid,2.2,3.25,3.2,2.3,3.15,2.85,2.2,2.8,3.3,2.2,3.1,2.9,2.2,3.0,3.0,H,H
181,14/01/06,Valencia,Osasuna,1.72,3.4,5.0,1.75,3.4,4.3,1.8,3.1,4.0,1.65,3.2,5.0,1.7,3.2,4.5,H,H
182,15/01/06,Barcelona,Ath Bilbao,1.16,6.5,15.0,1.2,5.5,12.0,1.2,5.0,12.0,1.22,5.0,9.5,1.2,5.0,11.0,D,H
183,15/01/06,Getafe,Celta,2.2,3.25,3.2,2.05,3.2,3.3,2.2,3.0,3.1,2.2,3.25,2.8,2.15,3.0,3.1,H,D
184,15/01/06,La Coruna,Alaves,1.44,4.0,7.5,1.4,4.0,7.15,1.4,3.8,7.0,1.4,3.75,7.0,1.5,3.4,6.0,A,A
185,15/01/06,Malaga,Cadiz,1.9,3.3,4.0,1.95,3.25,3.55,1.9,3.1,3.8,1.9,3.2,3.5,1.95,3.0,3.6,A,A
186,15/01/06,Real Madrid,Sevilla,1.61,3.6,5.5,1.5,3.55,6.5,1.6,3.5,5.0,1.53,3.6,5.5,1.6,3.4,4.8,H,H
187,15/01/06,Santander,Villarreal,3.0,3.2,2.3,2.65,3.15,2.45,2.9,2.9,2.4,2.8,3.0,2.35,2.8,3.0,2.3,H,H
188,15/01/06,Sociedad,Espanol,2.0,3.3,3.6,2.05,3.1,3.45,2.1,3.0,3.3,1.9,3.2,3.5,2.1,3.0,3.2,D,A
189,15/01/06,Zaragoza,Mallorca,1.72,3.4,5.0,1.8,3.35,4.0,1.8,3.1,4.0,1.6,3.25,5.0,1.72,3.2,4.33,H,H
190,21/01/06,Real Madrid,Cadiz,1.25,5.0,13.0,1.2,5.5,12.0,1.22,5.0,10.0,1.2,5.0,11.0,1.25,5.0,8.0,D,H
191,21/01/06,Zaragoza,Ath Madrid,2.1,3.25,3.4,2.1,3.2,3.2,2.0,3.1,3.4,1.9,3.2,3.5,1.95,3.0,3.6,A,A
192,22/01/06,Barcelona,Alaves,1.14,6.5,21.0,1.15,7.0,11.0,1.17,5.4,13.0,1.14,6.0,12.0,1.12,6.0,15.0,D,H
193,22/01/06,Betis,Valencia,2.9,3.2,2.37,2.85,3.15,2.3,2.8,3.0,2.4,2.75,3.1,2.3,2.8,2.9,2.37,A,A
194,22/01/06,Getafe,Espanol,2.25,3.2,3.1,2.05,3.2,3.3,2.2,3.0,3.1,2.2,3.1,2.9,2.15,3.0,3.1,H,H
195,22/01/06,La Coruna,Mallorca,1.44,4.0,7.5,1.45,3.75,6.8,1.45,3.9,6.0,1.4,4.0,6.5,1.5,3.3,6.5,H,D
196,22/01/06,Malaga,Celta,2.5,3.2,2.75,2.35,3.1,2.85,2.5,3.0,2.7,2.35,3.1,2.65,2.5,2.9,2.62,D,A
197,22/01/06,Santander,Sevilla,2.6,3.2,2.62,2.3,3.15,2.85,2.4,3.0,2.8,2.35,3.1,2.65,2.37,3.0,2.7,D,A
198,22/01/06,Sociedad,Ath Bilbao,2.2,3.2,3.25,1.95,3.3,3.5,2.1,3.1,3.2,2.2,3.1,3.0,2.1,3.0,3.2,H,D
199,22/01/06,Villarreal,Osasuna,1.8,3.4,4.33,1.85,3.3,3.85,1.8,3.1,4.2,1.7,3.25,4.5,1.83,3.0,4.0,A,H
200,28/01/06,Ath Bilbao,Getafe,2.1,3.25,3.0,2.1,3.15,3.25,2.1,3.0,3.3,2.0,3.25,3.25,2.1,3.1,3.1,D,H
201,28/01/06,Ath Madrid,La Coruna,2.2,3.25,2.8,2.35,3.15,2.8,2.4,2.9,2.9,2.25,3.0,2.9,2.3,3.1,2.75,H,H
202,28/01/06,Cadiz,Santander,2.2,3.25,2.8,2.3,3.15,2.85,2.3,3.0,2.9,2.2,3.1,2.9,2.25,3.1,2.8,D,D
203,29/01/06,Alaves,Sociedad,2.37,3.2,2.62,2.55,3.15,2.55,2.4,3.0,2.8,2.4,3.2,2.6,2.5,2.9,2.62,H,H
204,29/01/06,Celta,Real Madrid,3.5,3.25,1.9,3.65,3.3,1.9,3.8,3.1,1.9,3.5,3.25,1.9,3.3,3.25,1.95,D,A
205,29/01/06,Espanol,Malaga,1.9,3.25,3.5,1.9,3.25,3.7,1.85,3.2,3.8,1.85,3.25,3.75,1.95,3.1,3.5,H,H
206,29/01/06,Mallorca,Barcelona,6.5,4.0,1.4,7.5,5.0,1.3,7.0,3.6,1.45,7.0,3.75,1.4,8.0,3.75,1.36,A,A
207,29/01/06,Osasuna,Betis,1.8,3.25,4.0,1.7,3.45,4.5,1.7,3.3,4.5,1.65,3.4,4.35,1.8,3.3,3.75,A,A
208,29/01/06,Sevilla,Villarreal,2.2,3.25,2.8,2.2,3.15,3.05,2.4,2.9,2.9,2.25,3.1,2.8,2.25,3.1,2.8,H,H
209,29/01/06,Valencia,Zaragoza,1.53,3.75,5.0,1.6,3.7,4.85,1.65,3.3,4.9,1.6,3.25,5.5,1.61,3.1,5.5,A,D
210,04/02/06,La Coruna,Valencia,2.6,3.25,2.6,2.4,3.1,2.75,2.4,3.0,2.8,2.4,3.0,2.7,2.4,3.1,2.6,A,A
211,04/02/06,Malaga,Ath Bilbao,2.3,3.25,3.0,2.2,3.15,3.05,2.3,3.1,2.8,2.25,3.1,2.8,2.25,3.1,2.8,D,H
212,04/02/06,Real Madrid,Espanol,1.33,4.5,9.5,1.3,4.65,8.5,1.33,4.2,8.0,1.3,4.35,8.0,1.3,4.33,8.0,H,H
213,05/02/06,Barcelona,Ath Madrid,1.4,4.33,7.5,1.35,4.5,7.25,1.45,3.9,6.0,1.3,4.35,8.0,1.36,3.75,8.0,A,A
214,05/02/06,Getafe,Alaves,1.8,3.3,4.5,1.75,3.3,4.35,1.75,3.2,4.3,1.75,3.2,4.35,1.72,3.1,4.5,D,D
215,05/02/06,Santander,Celta,2.5,3.25,3.0,2.35,3.15,2.8,2.4,3.0,2.8,2.35,3.1,2.65,2.25,3.1,2.8,D,A
216,05/02/06,Sevilla,Osasuna,1.8,3.3,4.5,1.8,3.35,4.0,1.85,3.1,4.0,1.7,3.3,4.35,1.8,3.1,4.0,D,A
217,05/02/06,Sociedad,Mallorca,1.83,3.3,4.33,1.85,3.25,3.9,1.9,3.2,3.6,1.8,3.2,4.0,1.8,3.1,4.0,D,H
218,05/02/06,Villarreal,Cadiz,1.53,3.6,6.5,1.5,3.65,6.25,1.5,3.5,6.3,1.5,3.5,6.0,1.57,3.3,5.5,A,D
219,05/02/06,Zaragoza,Betis,2.0,3.2,3.75,1.95,3.15,3.65,1.9,3.1,3.8,1.9,3.2,3.5,1.9,3.1,3.6,H,H
220,11/02/06,Ath Bilbao,Real Madrid,4.33,3.3,1.83,4.3,3.2,1.8,3.6,3.2,1.9,4.0,3.4,1.75,3.6,3.1,1.9,A,A
221,11/02/06,Cadiz,Sevilla,2.75,3.2,2.5,2.7,3.0,2.5,2.7,3.0,2.5,2.4,3.1,2.6,2.5,2.9,2.62,A,A
222,11/02/06,Osasuna,Zaragoza,2.0,3.2,3.75,2.0,3.15,3.55,2.1,3.1,3.2,1.9,3.2,3.5,2.1,3.1,3.1,D,D
223,12/02/06,Alaves,Malaga,2.2,3.25,3.2,2.1,3.2,3.2,2.1,3.1,3.2,2.1,3.2,3.0,2.05,3.1,3.2,H,H
224,12/02/06,Ath Madrid,Sociedad,1.66,3.6,5.0,1.65,3.4,5.0,1.7,3.2,4.7,1.6,3.5,4.6,1.7,3.2,4.5,D,H
225,12/02/06,Betis,La Coruna,2.4,3.25,2.8,2.5,3.15,2.6,2.4,3.0,2.8,2.3,3.1,2.75,2.3,3.1,2.75,D,A
226,12/02/06,Celta,Villarreal,2.2,3.25,3.2,2.25,3.2,2.9,2.2,2.9,3.2,2.1,3.1,3.1,2.1,3.1,3.1,H,H
227,12/02/06,Espanol,Santander,2.1,3.25,3.4,2.1,3.25,3.15,2.1,3.0,3.3,2.1,3.2,3.0,2.15,3.1,3.0,D,A
228,12/02/06,Mallorca,Getafe,2.3,3.25,3.0,2.3,3.15,2.85,2.2,3.0,3.1,2.2,3.1,2.9,2.3,3.1,2.75,D,D
229,12/02/06,Valencia,Barcelona,2.9,3.2,2.37,2.7,3.25,2.35,2.6,3.1,2.5,2.65,3.2,2.3,2.6,3.1,2.4,H,H
230,18/02/06,Barcelona,Betis,1.28,5.0,10.0,1.2,5.65,11.0,1.3,4.4,8.5,1.22,5.0,9.0,1.2,5.0,11.0,H,H
231,18/02/06,Real Madrid,Alaves,1.22,5.5,13.0,1.2,5.5,11.5,1.27,4.4,10.0,1.22,5.0,9.0,1.2,5.0,11.0,H,H
232,18/02/06,Sevilla,Celta,1.9,3.25,4.0,1.85,3.1,4.05,2.0,3.1,3.4,1.9,3.2,3.5,1.9,3.1,3.6,H,H
233,18/02/06,Villarreal,Espanol,1.72,3.3,5.0,1.75,3.25,4.5,1.75,3.2,4.3,1.65,3.2,5.0,1.72,3.25,4.2,H,H
234,19/02/06,Cadiz,Osasuna,2.62,3.2,2.6,2.65,3.1,2.5,2.6,3.0,2.6,2.5,3.1,2.5,2.6,3.1,2.4,A,A
235,19/02/06,Getafe,Ath Madrid,2.62,3.2,2.6,2.4,3.1,2.75,2.6,3.0,2.6,2.5,3.2,2.4,2.4,3.1,2.6,A,A
236,19/02/06,La Coruna,Zaragoza,2.0,3.2,3.75,1.9,3.2,3.8,2.0,3.1,3.4,2.0,3.2,3.2,2.05,3.1,3.2,A,D
237,19/02/06,Malaga,Mallorca,2.0,3.2,3.75,2.05,3.15,3.35,2.0,3.2,3.3,2.0,3.2,3.2,2.05,3.1,3.2,D,A
238,19/02/06,Santander,Ath Bilbao,2.1,3.25,3.4,2.15,3.15,3.15,2.3,2.9,3.0,2.1,3.2,3.0,1.95,3.1,3.5,D,A
239,19/02/06,Sociedad,Valencia,3.5,3.2,2.1,3.3,3.1,2.1,3.3,3.0,2.1,3.0,3.1,2.1,3.1,3.1,2.1,H,A
240,25/02/06,Ath Madrid,Malaga,1.5,3.75,7.0,1.5,3.65,6.15,1.55,3.5,5.5,1.45,3.5,7.0,1.44,3.6,6.5,H,H
241,25/02/06,Zaragoza,Barcelona,5.0,3.3,1.72,4.55,3.4,1.7,4.0,3.1,1.85,4.35,3.3,1.7,4.2,3.25,1.72,D,A
242,26/02/06,Alaves,Santander,2.5,3.2,2.75,2.2,3.1,3.05,2.2,2.9,3.2,2.2,3.1,2.9,2.5,2.9,2.62,H,D
243,26/02/06,Ath Bilbao,Villarreal,2.5,3.2,2.75,2.35,3.15,2.8,2.5,3.1,2.6,2.4,3.1,2.6,2.4,3.1,2.6,D,D
244,26/02/06,Betis,Sociedad,1.9,3.25,4.0,1.8,3.35,4.0,2.0,3.2,3.3,1.85,3.25,3.75,1.9,3.1,3.6,H,H
245,26/02/06,Celta,Cadiz,1.61,3.4,6.0,1.6,3.6,5.0,1.6,3.5,5.0,1.55,3.5,5.0,1.6,3.4,4.8,H,H
246,26/02/06,Espanol,Sevilla,2.62,3.2,2.6,2.5,3.15,2.6,2.55,3.1,2.55,2.5,3.1,2.5,2.62,3.1,2.37,H,H
247,26/02/06,Mallorca,Real Madrid,6.0,3.8,1.53,6.0,4.05,1.45,5.5,3.5,1.55,6.0,3.5,1.5,6.0,3.4,1.5,A,H
248,26/02/06,Osasuna,La Coruna,2.2,3.2,3.25,2.2,3.2,3.0,2.2,3.0,3.1,2.0,3.25,3.2,2.15,3.1,3.0,H,A
249,26/02/06,Valencia,Getafe,1.36,4.33,9.0,1.4,4.05,7.0,1.4,3.7,7.5,1.35,3.8,7.5,1.33,4.0,8.0,D,D
250,04/03/06,Barcelona,La Coruna,1.44,4.1,7.0,1.45,3.85,6.5,1.5,3.7,5.8,1.4,3.75,7.0,1.44,3.6,6.5,D,H
251,04/03/06,Cadiz,Espanol,2.4,3.2,2.87,2.4,3.15,2.7,2.4,3.1,2.7,2.35,3.1,2.65,2.3,3.1,2.75,D,H
252,04/03/06,Real Madrid,Ath Madrid,1.75,3.5,4.5,1.8,3.4,4.0,1.75,3.3,4.2,1.75,3.2,4.35,1.7,3.2,4.5,H,H
253,04/03/06,Villarreal,Alaves,1.57,3.6,6.0,1.55,3.55,5.8,1.65,3.4,4.7,1.55,3.4,5.5,1.61,3.3,5.0,A,H
254,05/03/06,Celta,Osasuna,2.1,3.25,3.4,2.05,3.15,3.35,2.1,3.0,3.3,1.9,3.25,3.5,1.95,3.1,3.5,H,H
255,05/03/06,Getafe,Betis,2.2,3.25,3.2,2.0,3.25,3.4,2.1,3.1,3.2,2.1,3.25,3.0,2.2,3.0,3.0,H,H
256,05/03/06,Malaga,Valencia,5.0,3.4,1.72,4.75,3.5,1.65,4.2,3.3,1.75,4.5,3.4,1.65,5.0,3.1,1.66,D,D
257,05/03/06,Santander,Mallorca,2.0,3.3,3.6,1.95,3.25,3.55,2.0,3.1,3.4,2.0,3.2,3.25,2.1,3.0,3.2,D,D
258,05/03/06,Sevilla,Ath Bilbao,1.75,3.5,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.75,3.2,4.35,1.7,3.2,4.5,D,H
259,05/03/06,Sociedad,Zaragoza,2.4,3.2,2.87,2.3,3.1,2.9,2.4,3.1,2.7,2.35,3.1,2.65,2.25,3.0,2.87,H,A
260,11/03/06,Espanol,Celta,2.4,3.25,2.8,2.35,3.15,2.8,2.5,3.2,2.5,2.25,3.2,2.75,2.37,3.1,2.62,H,H
261,11/03/06,La Coruna,Sociedad,1.57,3.6,6.0,1.55,3.6,5.5,1.55,3.7,5.0,1.65,3.25,4.5,1.61,3.3,5.0,D,A
262,11/03/06,Valencia,Real Madrid,2.3,3.25,3.0,2.35,3.2,2.75,2.4,3.1,2.7,2.25,3.25,2.7,2.2,3.2,2.8,D,D
263,12/03/06,Alaves,Sevilla,2.8,3.25,2.4,2.65,3.05,2.55,2.6,3.1,2.5,2.6,3.25,2.3,2.62,3.1,2.37,H,H
264,12/03/06,Ath Bilbao,Cadiz,1.83,3.25,4.5,1.75,3.45,4.15,1.85,3.1,4.0,1.8,3.25,3.75,1.9,3.2,3.5,D,H
266,12/03/06,Betis,Malaga,1.8,3.4,4.33,1.75,3.35,4.3,1.8,3.1,4.2,1.75,3.4,4.0,1.8,3.1,4.0,H,D
267,12/03/06,Mallorca,Villarreal,2.75,3.2,2.5,2.65,3.15,2.45,2.55,3.1,2.55,2.6,3.1,2.4,2.5,2.9,2.62,D,D
268,12/03/06,Osasuna,Barcelona,5.5,3.4,1.66,4.85,3.45,1.65,4.5,3.3,1.7,4.35,3.2,1.73,4.5,3.3,1.66,H,H
269,12/03/06,Zaragoza,Getafe,1.8,3.3,4.5,1.85,3.3,3.85,1.8,3.1,4.2,1.65,3.4,4.35,1.83,3.2,3.75,D,A
270,18/03/06,Getafe,La Coruna,2.4,3.2,2.87,2.35,3.2,2.75,2.3,3.1,2.8,2.3,3.25,2.65,2.4,3.1,2.6,A,A
271,18/03/06,Sociedad,Barcelona,6.0,3.8,1.53,5.85,3.75,1.5,4.8,3.6,1.6,5.5,3.6,1.5,5.5,3.5,1.53,A,A
272,18/03/06,Villarreal,Ath Madrid,2.25,3.1,3.2,2.1,3.2,3.2,2.1,3.0,3.3,2.2,3.2,2.8,2.25,3.0,2.87,H,D
273,19/03/06,Cadiz,Alaves,2.0,3.25,4.0,2.1,3.1,3.3,2.1,3.1,3.2,2.0,3.2,3.2,1.9,3.0,3.75,D,D
274,19/03/06,Celta,Ath Bilbao,1.8,3.3,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.65,3.25,4.5,1.66,3.3,4.5,A,A
275,19/03/06,Espanol,Osasuna,2.2,3.2,3.25,2.05,3.2,3.3,2.3,3.1,2.8,2.2,3.2,2.8,2.1,3.1,3.1,A,A
276,19/03/06,Malaga,Zaragoza,2.5,3.2,2.75,2.5,3.1,2.65,2.5,3.0,2.7,2.4,3.2,2.5,2.4,3.1,2.6,D,A
277,19/03/06,Real Madrid,Betis,1.33,4.5,9.5,1.4,4.0,7.25,1.37,4.1,7.0,1.35,4.0,7.0,1.3,4.33,8.0,D,D
278,19/03/06,Santander,Valencia,4.33,3.3,1.83,3.45,3.2,2.0,3.4,3.1,2.0,3.75,3.25,1.84,4.0,3.0,1.83,H,H
279,19/03/06,Sevilla,Mallorca,1.66,3.4,5.5,1.7,3.45,4.5,1.65,3.5,4.5,1.6,3.25,5.0,1.7,3.2,4.5,H,D
280,21/03/06,Barcelona,Getafe,1.25,5.0,13.0,1.21,5.5,10.5,1.2,5.0,12.0,1.2,5.5,9.0,1.22,5.0,9.5,D,H
281,22/03/06,Alaves,Celta,2.37,3.2,2.9,2.35,3.2,2.75,2.3,3.0,2.9,2.5,3.1,2.5,2.37,3.0,2.7,D,H
282,22/03/06,Ath Bilbao,Espanol,2.0,3.2,3.75,2.1,3.2,3.2,2.0,3.1,3.4,2.1,3.2,3.0,1.83,3.0,4.0,A,D
283,22/03/06,Betis,Santander,2.0,3.2,3.75,1.9,3.3,3.65,2.1,3.0,3.3,2.1,3.0,3.2,2.1,3.0,3.2,H,H
284,22/03/06,La Coruna,Malaga,1.57,3.75,5.5,1.5,3.75,5.85,1.55,3.5,5.5,1.55,3.5,5.0,1.61,3.3,5.0,A,H
285,22/03/06,Mallorca,Cadiz,1.83,3.3,4.33,1.8,3.35,4.0,1.8,3.2,4.0,1.9,3.2,3.5,1.8,3.1,4.0,H,H
286,22/03/06,Osasuna,Sociedad,1.66,3.4,5.5,1.6,3.5,5.25,1.65,3.4,4.7,1.6,3.25,5.0,1.57,3.3,5.5,H,H
287,22/03/06,Valencia,Villarreal,1.72,3.3,5.0,1.75,3.4,4.25,1.8,3.1,4.2,1.65,3.25,4.5,1.72,3.1,4.5,H,D
288,22/03/06,Zaragoza,Real Madrid,3.4,3.25,2.1,3.4,3.25,2.0,3.4,3.1,2.0,3.5,3.4,1.85,3.0,3.2,2.1,D,D
289,23/03/06,Ath Madrid,Sevilla,2.0,3.2,3.75,1.85,3.35,3.8,1.9,3.1,3.8,2.0,3.2,3.2,1.9,3.1,3.6,A,A
290,25/03/06,Ath Bilbao,Osasuna,2.4,3.2,2.87,2.4,3.2,2.7,2.4,3.0,2.8,2.25,3.2,2.75,2.37,3.1,2.62,D,H
291,25/03/06,Malaga,Barcelona,7.5,4.33,1.4,9.0,4.5,1.3,6.5,3.7,1.45,7.5,4.0,1.35,8.0,3.75,1.36,D,D
292,25/03/06,Villarreal,Betis,1.8,3.3,4.5,1.65,3.4,5.1,1.7,3.2,4.7,1.65,3.2,5.0,1.66,3.3,4.5,A,A
293,26/03/06,Cadiz,Ath Madrid,2.87,3.25,2.37,2.4,3.15,2.7,2.9,3.0,2.3,2.75,3.2,2.25,2.87,3.1,2.2,A,D
294,26/03/06,Celta,Mallorca,1.72,3.3,5.0,1.7,3.45,4.5,1.75,3.1,4.5,1.65,3.4,4.5,1.8,3.1,4.0,H,H
295,26/03/06,Espanol,Alaves,1.83,3.3,4.33,1.75,3.4,4.2,1.85,3.1,4.0,1.75,3.3,4.0,1.95,3.1,3.5,D,D
296,26/03/06,Getafe,Sociedad,1.9,3.25,4.0,1.9,3.25,3.75,1.9,3.1,3.8,1.84,3.25,3.6,1.83,3.2,3.75,D,H
297,26/03/06,Real Madrid,La Coruna,1.61,3.4,6.0,1.6,3.6,5.0,1.7,3.2,4.7,1.53,3.5,5.5,1.66,3.3,4.5,H,H
298,26/03/06,Santander,Zaragoza,2.4,3.2,2.87,2.4,3.1,2.75,2.4,2.8,3.0,2.3,3.1,2.75,2.37,3.1,2.62,D,D
299,26/03/06,Sevilla,Valencia,2.4,3.0,3.0,2.5,3.15,2.6,2.5,3.0,2.7,2.5,2.9,2.65,2.37,3.1,2.62,D,H
300,01/04/06,Barcelona,Real Madrid,1.83,3.3,4.33,1.8,3.4,4.0,1.85,3.2,3.8,1.85,3.25,3.75,1.72,3.2,4.33,D,D
301,01/04/06,Sociedad,Malaga,1.8,3.3,4.5,1.75,3.35,4.3,1.85,3.2,3.8,1.7,3.3,4.35,1.83,3.2,3.75,H,H
302,01/04/06,Zaragoza,Villarreal,2.0,3.2,3.75,2.0,3.15,3.5,2.1,3.0,3.3,2.0,3.1,3.4,2.1,3.0,3.2,A,A
303,02/04/06,Alaves,Ath Bilbao,2.37,3.25,2.87,2.35,3.15,2.8,2.3,2.8,3.1,2.25,3.1,2.8,2.2,3.1,2.87,D,D
304,02/04/06,Ath Madrid,Celta,1.9,3.25,4.0,1.9,3.3,3.65,1.9,3.2,3.6,1.85,3.25,3.75,1.9,3.1,3.6,D,A
305,02/04/06,Betis,Sevilla,2.5,3.0,2.87,2.3,3.15,2.85,2.55,2.8,2.85,2.35,3.1,2.65,2.4,2.8,2.87,H,H
306,02/04/06,La Coruna,Santander,1.72,3.4,5.0,1.65,3.5,4.75,1.7,3.2,4.7,1.75,3.2,4.35,1.72,3.2,4.33,H,H
307,02/04/06,Mallorca,Espanol,2.1,3.25,3.4,2.1,3.2,3.2,2.0,3.1,3.4,2.1,3.2,3.0,2.0,3.1,3.3,D,D
308,02/04/06,Osasuna,Getafe,1.66,3.4,5.5,1.6,3.5,5.15,1.75,3.2,4.3,1.6,3.5,4.6,1.66,3.3,4.5,A,A
309,02/04/06,Valencia,Cadiz,1.4,4.0,9.0,1.35,4.25,8.0,1.4,3.7,7.5,1.35,3.75,8.5,1.4,3.75,7.0,H,H
310,08/04/06,Cadiz,Betis,2.37,3.2,2.9,2.35,3.15,2.8,2.5,3.0,2.7,2.35,3.0,2.75,2.37,3.0,2.7,D,D
311,08/04/06,Celta,Valencia,2.5,3.2,2.75,2.55,3.0,2.65,2.5,3.0,2.7,2.4,3.2,2.5,2.4,3.1,2.6,A,A
312,08/04/06,Malaga,Getafe,2.4,3.25,2.8,2.4,3.15,2.7,2.4,3.1,2.7,2.3,3.2,2.7,2.5,3.1,2.5,A,A
313,08/04/06,Real Madrid,Sociedad,1.33,4.5,9.5,1.35,4.25,8.0,1.35,4.0,8.0,1.3,4.35,8.0,1.33,4.0,8.0,H,D
314,09/04/06,Alaves,Osasuna,2.6,3.0,2.75,2.5,3.15,2.6,2.25,3.0,3.0,2.4,3.1,2.6,2.4,2.9,2.75,A,A
315,09/04/06,Ath Bilbao,Mallorca,1.9,3.25,4.0,1.9,3.3,3.65,1.9,3.1,3.8,1.9,3.2,3.5,1.9,2.87,4.0,D,D
316,09/04/06,Espanol,Ath Madrid,2.37,3.2,2.9,2.3,3.2,2.8,2.3,3.1,2.8,2.3,3.2,2.65,2.5,3.1,2.5,D,D
317,09/04/06,Santander,Barcelona,6.5,3.6,1.53,6.5,3.85,1.45,5.5,3.5,1.55,5.5,3.6,1.5,5.5,3.5,1.53,D,D
318,09/04/06,Sevilla,Zaragoza,1.72,3.4,5.0,1.8,3.35,4.0,1.7,3.3,4.5,1.65,3.25,4.5,1.72,3.25,4.2,D,D
319,09/04/06,Villarreal,La Coruna,2.1,3.25,3.4,2.1,3.2,3.2,2.1,3.0,3.3,2.0,3.2,3.25,2.2,3.1,2.87,D,D
320,14/04/06,Barcelona,Villarreal,1.53,3.6,7.0,1.4,4.0,7.25,1.6,3.2,5.7,1.5,3.5,6.0,1.44,3.75,6.0,H,H
321,15/04/06,La Coruna,Sevilla,2.1,3.25,3.4,2.0,3.25,3.4,2.0,3.0,3.6,1.9,3.2,3.5,2.1,3.1,3.1,D,D
322,15/04/06,Mallorca,Alaves,2.0,3.3,3.5,2.0,3.15,3.5,2.0,3.0,3.6,1.9,3.25,3.6,1.95,3.0,3.6,D,D
323,15/04/06,Sociedad,Santander,2.0,3.2,3.75,1.95,3.2,3.6,2.1,2.9,3.4,2.0,3.2,3.25,2.0,3.1,3.3,D,H
324,16/04/06,Ath Madrid,Ath Bilbao,1.83,3.25,4.5,1.75,3.35,4.35,1.85,3.0,4.2,1.84,3.25,3.75,1.83,3.0,4.0,D,H
325,16/04/06,Betis,Celta,2.25,3.2,3.1,2.15,3.1,3.2,2.2,3.1,3.0,2.1,3.2,3.0,2.2,3.1,2.87,A,A
326,16/04/06,Getafe,Real Madrid,4.0,3.3,1.9,3.55,3.25,1.95,3.6,3.2,1.9,4.35,3.2,1.75,3.5,3.2,1.9,D,D
327,16/04/06,Osasuna,Malaga,1.44,4.0,7.5,1.5,3.7,6.0,1.5,3.9,5.3,1.4,3.75,8.0,1.4,3.75,7.0,H,D
328,16/04/06,Valencia,Espanol,1.44,4.0,7.5,1.5,3.75,5.85,1.5,3.6,6.0,1.4,3.6,8.0,1.44,3.75,6.0,H,H
329,16/04/06,Zaragoza,Cadiz,1.8,3.3,4.5,1.7,3.4,4.5,1.7,3.4,4.3,1.8,3.2,4.0,1.72,3.25,4.2,D,A
330,22/04/06,Alaves,Ath Madrid,2.2,3.2,3.25,2.3,3.15,2.85,2.3,3.0,2.9,2.25,3.25,2.75,2.25,3.2,2.75,A,A
331,22/04/06,Celta,Zaragoza,1.8,3.4,3.75,1.85,3.35,3.8,1.75,3.3,4.2,1.65,3.4,4.35,1.7,3.3,4.33,H,H
332,22/04/06,Villarreal,Sociedad,1.83,3.25,3.75,1.95,3.2,3.65,2.1,3.1,3.2,1.9,3.25,3.6,2.0,3.2,3.2,A,A
