,Date,HomeTeam,HomeValue,AwayTeam,AwayValue,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
143,2005-11-12,Barcelona,275230000.0,Sevilla,73250000.0,1.3,5.0,9.5,1.25,5.0,10.0,1.35,4.0,7.0,1.3,4.35,8.0,1.36,3.75,8.0,D,H
144,2005-11-12,Betis,78100000.0,Espanol,55500000.0,2.1,3.2,3.5,2.05,3.2,3.3,2.1,3.0,3.1,2.1,3.0,3.25,2.1,3.0,3.2,D,D
145,2005-11-12,Getafe,15950000.0,Santander,22850000.0,1.8,3.3,4.5,1.7,3.35,4.65,1.8,3.1,3.8,1.73,3.25,4.35,1.8,3.1,4.0,D,A
146,2005-11-12,La Coruna,118700000.0,Cadiz,1650000.0,1.57,3.5,6.5,1.55,3.6,5.45,1.55,3.5,4.8,1.55,3.4,5.5,1.61,3.1,5.5,D,H
147,2005-11-12,Malaga,21100000.0,Real Madrid,283750000.0,4.5,3.25,1.83,4.0,3.35,1.8,3.6,3.1,1.85,3.5,3.4,1.84,3.5,3.2,1.9,A,A
148,2005-11-12,Osasuna,24000000.0,Mallorca,39900000.0,1.57,3.6,6.0,1.55,3.5,5.75,1.65,3.3,4.4,1.55,3.25,5.5,1.6,3.4,4.8,H,H
149,2005-11-12,Zaragoza,52750000.0,Celta,36350000.0,2.37,3.25,2.87,2.4,3.1,2.75,2.4,3.0,2.6,2.25,3.1,2.8,2.37,3.0,2.7,D,H
150,2005-12-17,Ath Bilbao,38700000.0,Betis,78100000.0,2.2,3.0,3.5,2.1,3.15,3.25,2.0,3.1,3.2,2.1,3.1,3.25,2.1,3.0,3.2,H,H
151,2005-12-17,Cadiz,1650000.0,Barcelona,275230000.0,9.0,4.33,1.36,9.0,4.75,1.28,6.0,3.9,1.4,7.5,4.0,1.35,8.0,3.75,1.36,A,A
152,2005-12-17,Celta,36350000.0,La Coruna,118700000.0,2.37,3.0,3.1,2.2,3.15,3.05,2.3,3.0,2.7,2.25,3.1,2.8,2.3,3.0,2.8,A,A
153,2005-12-18,Alaves,20950000.0,Valencia,21090000.0,4.2,3.2,1.9,4.0,3.35,1.8,3.3,3.0,2.0,4.0,3.2,1.8,3.75,3.0,1.9,A,A
154,2005-12-18,Espanol,55500000.0,Zaragoza,52750000.0,2.2,3.2,3.25,2.05,3.1,3.4,2.2,2.9,3.0,2.2,3.0,3.0,2.3,2.9,2.9,D,D
155,2005-12-18,Mallorca,39900000.0,Ath Madrid,113700000.0,2.5,3.1,2.8,2.5,3.1,2.65,2.4,3.0,2.6,2.3,3.1,2.7,2.4,3.1,2.6,A,D
156,2005-12-18,Real Madrid,283750000.0,Osasuna,24000000.0,1.5,3.75,7.0,1.5,3.85,5.65,1.55,3.5,4.8,1.5,3.6,5.5,1.53,3.5,5.5,D,D
157,2005-12-18,Santander,22850000.0,Malaga,21100000.0,2.25,3.1,3.2,2.2,3.1,3.1,2.1,3.0,3.1,2.2,3.1,2.9,2.2,3.0,3.0,D,D
158,2005-12-18,Sevilla,73250000.0,Sociedad,46250000.0,1.72,3.4,5.0,1.7,3.4,4.5,1.75,3.2,4.0,1.65,3.25,4.5,1.8,3.1,4.0,A,H
159,2005-12-18,Villarreal,70000000.0,Getafe,15950000.0,1.57,3.5,6.5,1.6,3.4,5.45,1.55,3.5,4.8,1.45,3.5,6.5,1.57,3.3,5.5,D,H
160,2005-12-20,Barcelona,275230000.0,Celta,36350000.0,1.22,5.5,13.0,1.2,5.35,12.0,1.25,4.5,9.0,1.18,5.5,11.0,1.25,4.5,10.0,H,H
161,2005-12-21,Betis,78100000.0,Alaves,20950000.0,1.83,3.3,4.33,1.8,3.25,4.15,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.25,3.8,H,H
162,2005-12-21,Getafe,15950000.0,Sevilla,73250000.0,2.5,3.25,2.7,2.3,3.1,2.9,2.5,3.0,2.5,2.3,3.2,2.65,2.4,3.25,2.5,H,H
163,2005-12-21,La Coruna,118700000.0,Espanol,55500000.0,1.57,3.6,6.0,1.55,3.5,5.75,1.6,3.3,4.8,1.55,3.25,5.5,1.57,3.3,5.5,D,A
164,2005-12-21,Malaga,21100000.0,Villarreal,70000000.0,3.1,3.2,2.25,3.0,3.1,2.25,2.7,3.0,2.3,2.8,3.2,2.2,2.75,3.2,2.25,D,D
165,2005-12-21,Real Madrid,283750000.0,Santander,22850000.0,1.25,5.0,13.0,1.25,5.0,10.0,1.25,4.5,9.0,1.25,4.5,10.0,1.28,4.5,8.0,A,A
166,2005-12-21,Sociedad,46250000.0,Cadiz,1650000.0,1.83,3.3,4.33,1.75,3.35,4.35,1.8,3.1,3.8,1.73,3.2,4.35,1.8,3.25,3.8,H,H
167,2005-12-21,Valencia,21090000.0,Mallorca,39900000.0,1.44,4.0,7.5,1.4,4.0,7.25,1.4,3.9,6.0,1.35,3.75,8.0,1.44,3.6,6.5,D,H
168,2005-12-21,Zaragoza,52750000.0,Ath Bilbao,38700000.0,2.0,3.2,3.75,2.0,3.0,3.75,2.1,3.0,3.1,1.84,3.25,3.75,1.9,3.25,3.4,A,H
169,2005-12-22,Osasuna,24000000.0,Ath Madrid,113700000.0,1.9,3.25,4.0,1.7,3.35,4.6,1.75,3.1,4.2,1.73,3.2,4.35,1.72,3.25,4.2,H,H
170,2006-07-01,Ath Bilbao,38700000.0,La Coruna,118700000.0,2.6,3.2,2.62,2.55,3.05,2.6,2.55,3.1,2.55,2.6,3.0,2.5,2.5,2.9,2.62,A,A
171,2006-07-01,Espanol,55500000.0,Barcelona,275230000.0,7.5,4.0,1.44,8.0,4.2,1.35,5.5,3.5,1.5,6.5,3.6,1.45,6.5,3.6,1.44,A,A
172,2006-08-01,Alaves,20950000.0,Zaragoza,52750000.0,2.6,3.2,2.62,2.6,3.0,2.6,2.5,3.0,2.7,2.5,3.1,2.5,2.5,2.9,2.62,D,A
173,2006-08-01,Ath Madrid,113700000.0,Valencia,21090000.0,3.0,3.2,2.3,3.4,3.25,2.0,3.0,3.1,2.2,2.8,3.1,2.25,2.7,3.0,2.37,D,D
174,2006-08-01,Cadiz,1650000.0,Getafe,15950000.0,2.37,3.2,2.9,2.35,3.15,2.8,2.4,3.0,2.8,2.4,3.1,2.6,2.4,3.1,2.6,H,H
175,2006-08-01,Celta,36350000.0,Sociedad,46250000.0,1.9,3.25,4.0,1.8,3.3,4.1,1.8,3.2,4.0,1.8,3.25,3.75,1.8,3.1,4.0,H,H
176,2006-08-01,Mallorca,39900000.0,Betis,78100000.0,2.3,3.2,3.0,2.2,3.2,3.0,2.1,3.1,3.2,2.2,3.2,2.8,2.2,3.0,3.0,D,D
177,2006-08-01,Osasuna,24000000.0,Santander,22850000.0,1.61,3.4,6.0,1.5,3.6,6.4,1.7,3.3,4.5,1.55,3.25,6.0,1.57,3.3,5.5,D,D
178,2006-08-01,Sevilla,73250000.0,Malaga,21100000.0,1.7,3.5,5.0,1.65,3.45,4.8,1.65,3.5,4.5,1.65,3.25,4.5,1.66,3.1,5.0,H,H
179,2006-08-01,Villarreal,70000000.0,Real Madrid,283750000.0,2.5,3.2,2.75,2.4,3.2,2.7,2.4,3.1,2.7,2.4,3.1,2.6,2.3,3.2,2.62,D,D
180,2006-01-14,Betis,78100000.0,Ath Madrid,113700000.0,2.2,3.25,3.2,2.3,3.15,2.85,2.2,2.8,3.3,2.2,3.1,2.9,2.2,3.0,3.0,H,H
181,2006-01-14,Valencia,21090000.0,Osasuna,24000000.0,1.72,3.4,5.0,1.75,3.4,4.3,1.8,3.1,4.0,1.65,3.2,5.0,1.7,3.2,4.5,H,H
182,2006-01-15,Barcelona,275230000.0,Ath Bilbao,38700000.0,1.16,6.5,15.0,1.2,5.5,12.0,1.2,5.0,12.0,1.22,5.0,9.5,1.2,5.0,11.0,D,H
183,2006-01-15,Getafe,15950000.0,Celta,36350000.0,2.2,3.25,3.2,2.05,3.2,3.3,2.2,3.0,3.1,2.2,3.25,2.8,2.15,3.0,3.1,H,D
184,2006-01-15,La Coruna,118700000.0,Alaves,20950000.0,1.44,4.0,7.5,1.4,4.0,7.15,1.4,3.8,7.0,1.4,3.75,7.0,1.5,3.4,6.0,A,A
185,2006-01-15,Malaga,21100000.0,Cadiz,1650000.0,1.9,3.3,4.0,1.95,3.25,3.55,1.9,3.1,3.8,1.9,3.2,3.5,1.95,3.0,3.6,A,A
186,2006-01-15,Real Madrid,283750000.0,Sevilla,73250000.0,1.61,3.6,5.5,1.5,3.55,6.5,1.6,3.5,5.0,1.53,3.6,5.5,1.6,3.4,4.8,H,H
187,2006-01-15,Santander,22850000.0,Villarreal,70000000.0,3.0,3.2,2.3,2.65,3.15,2.45,2.9,2.9,2.4,2.8,3.0,2.35,2.8,3.0,2.3,H,H
188,2006-01-15,Sociedad,46250000.0,Espanol,55500000.0,2.0,3.3,3.6,2.05,3.1,3.45,2.1,3.0,3.3,1.9,3.2,3.5,2.1,3.0,3.2,D,A
189,2006-01-15,Zaragoza,52750000.0,Mallorca,39900000.0,1.72,3.4,5.0,1.8,3.35,4.0,1.8,3.1,4.0,1.6,3.25,5.0,1.72,3.2,4.33,H,H
190,2006-01-21,Real Madrid,283750000.0,Cadiz,1650000.0,1.25,5.0,13.0,1.2,5.5,12.0,1.22,5.0,10.0,1.2,5.0,11.0,1.25,5.0,8.0,D,H
191,2006-01-21,Zaragoza,52750000.0,Ath Madrid,113700000.0,2.1,3.25,3.4,2.1,3.2,3.2,2.0,3.1,3.4,1.9,3.2,3.5,1.95,3.0,3.6,A,A
192,2006-01-22,Barcelona,275230000.0,Alaves,20950000.0,1.14,6.5,21.0,1.15,7.0,11.0,1.17,5.4,13.0,1.14,6.0,12.0,1.12,6.0,15.0,D,H
193,2006-01-22,Betis,78100000.0,Valencia,21090000.0,2.9,3.2,2.37,2.85,3.15,2.3,2.8,3.0,2.4,2.75,3.1,2.3,2.8,2.9,2.37,A,A
194,2006-01-22,Getafe,15950000.0,Espanol,55500000.0,2.25,3.2,3.1,2.05,3.2,3.3,2.2,3.0,3.1,2.2,3.1,2.9,2.15,3.0,3.1,H,H
195,2006-01-22,La Coruna,118700000.0,Mallorca,39900000.0,1.44,4.0,7.5,1.45,3.75,6.8,1.45,3.9,6.0,1.4,4.0,6.5,1.5,3.3,6.5,H,D
196,2006-01-22,Malaga,21100000.0,Celta,36350000.0,2.5,3.2,2.75,2.35,3.1,2.85,2.5,3.0,2.7,2.35,3.1,2.65,2.5,2.9,2.62,D,A
197,2006-01-22,Santander,22850000.0,Sevilla,73250000.0,2.6,3.2,2.62,2.3,3.15,2.85,2.4,3.0,2.8,2.35,3.1,2.65,2.37,3.0,2.7,D,A
198,2006-01-22,Sociedad,46250000.0,Ath Bilbao,38700000.0,2.2,3.2,3.25,1.95,3.3,3.5,2.1,3.1,3.2,2.2,3.1,3.0,2.1,3.0,3.2,H,D
199,2006-01-22,Villarreal,70000000.0,Osasuna,24000000.0,1.8,3.4,4.33,1.85,3.3,3.85,1.8,3.1,4.2,1.7,3.25,4.5,1.83,3.0,4.0,A,H
200,2006-01-28,Ath Bilbao,38700000.0,Getafe,15950000.0,2.1,3.25,3.0,2.1,3.15,3.25,2.1,3.0,3.3,2.0,3.25,3.25,2.1,3.1,3.1,D,H
201,2006-01-28,Ath Madrid,113700000.0,La Coruna,118700000.0,2.2,3.25,2.8,2.35,3.15,2.8,2.4,2.9,2.9,2.25,3.0,2.9,2.3,3.1,2.75,H,H
202,2006-01-28,Cadiz,1650000.0,Santander,22850000.0,2.2,3.25,2.8,2.3,3.15,2.85,2.3,3.0,2.9,2.2,3.1,2.9,2.25,3.1,2.8,D,D
203,2006-01-29,Alaves,20950000.0,Sociedad,46250000.0,2.37,3.2,2.62,2.55,3.15,2.55,2.4,3.0,2.8,2.4,3.2,2.6,2.5,2.9,2.62,H,H
204,2006-01-29,Celta,36350000.0,Real Madrid,283750000.0,3.5,3.25,1.9,3.65,3.3,1.9,3.8,3.1,1.9,3.5,3.25,1.9,3.3,3.25,1.95,D,A
205,2006-01-29,Espanol,55500000.0,Malaga,21100000.0,1.9,3.25,3.5,1.9,3.25,3.7,1.85,3.2,3.8,1.85,3.25,3.75,1.95,3.1,3.5,H,H
206,2006-01-29,Mallorca,39900000.0,Barcelona,275230000.0,6.5,4.0,1.4,7.5,5.0,1.3,7.0,3.6,1.45,7.0,3.75,1.4,8.0,3.75,1.36,A,A
207,2006-01-29,Osasuna,24000000.0,Betis,78100000.0,1.8,3.25,4.0,1.7,3.45,4.5,1.7,3.3,4.5,1.65,3.4,4.35,1.8,3.3,3.75,A,A
208,2006-01-29,Sevilla,73250000.0,Villarreal,70000000.0,2.2,3.25,2.8,2.2,3.15,3.05,2.4,2.9,2.9,2.25,3.1,2.8,2.25,3.1,2.8,H,H
209,2006-01-29,Valencia,21090000.0,Zaragoza,52750000.0,1.53,3.75,5.0,1.6,3.7,4.85,1.65,3.3,4.9,1.6,3.25,5.5,1.61,3.1,5.5,A,D
210,2006-04-02,La Coruna,118700000.0,Valencia,21090000.0,2.6,3.25,2.6,2.4,3.1,2.75,2.4,3.0,2.8,2.4,3.0,2.7,2.4,3.1,2.6,A,A
211,2006-04-02,Malaga,21100000.0,Ath Bilbao,38700000.0,2.3,3.25,3.0,2.2,3.15,3.05,2.3,3.1,2.8,2.25,3.1,2.8,2.25,3.1,2.8,D,H
212,2006-04-02,Real Madrid,283750000.0,Espanol,55500000.0,1.33,4.5,9.5,1.3,4.65,8.5,1.33,4.2,8.0,1.3,4.35,8.0,1.3,4.33,8.0,H,H
213,2006-05-02,Barcelona,275230000.0,Ath Madrid,113700000.0,1.4,4.33,7.5,1.35,4.5,7.25,1.45,3.9,6.0,1.3,4.35,8.0,1.36,3.75,8.0,A,A
214,2006-05-02,Getafe,15950000.0,Alaves,20950000.0,1.8,3.3,4.5,1.75,3.3,4.35,1.75,3.2,4.3,1.75,3.2,4.35,1.72,3.1,4.5,D,D
215,2006-05-02,Santander,22850000.0,Celta,36350000.0,2.5,3.25,3.0,2.35,3.15,2.8,2.4,3.0,2.8,2.35,3.1,2.65,2.25,3.1,2.8,D,A
216,2006-05-02,Sevilla,73250000.0,Osasuna,24000000.0,1.8,3.3,4.5,1.8,3.35,4.0,1.85,3.1,4.0,1.7,3.3,4.35,1.8,3.1,4.0,D,A
217,2006-05-02,Sociedad,46250000.0,Mallorca,39900000.0,1.83,3.3,4.33,1.85,3.25,3.9,1.9,3.2,3.6,1.8,3.2,4.0,1.8,3.1,4.0,D,H
218,2006-05-02,Villarreal,70000000.0,Cadiz,1650000.0,1.53,3.6,6.5,1.5,3.65,6.25,1.5,3.5,6.3,1.5,3.5,6.0,1.57,3.3,5.5,A,D
219,2006-05-02,Zaragoza,52750000.0,Betis,78100000.0,2.0,3.2,3.75,1.95,3.15,3.65,1.9,3.1,3.8,1.9,3.2,3.5,1.9,3.1,3.6,H,H
220,2006-11-02,Ath Bilbao,38700000.0,Real Madrid,283750000.0,4.33,3.3,1.83,4.3,3.2,1.8,3.6,3.2,1.9,4.0,3.4,1.75,3.6,3.1,1.9,A,A
221,2006-11-02,Cadiz,1650000.0,Sevilla,73250000.0,2.75,3.2,2.5,2.7,3.0,2.5,2.7,3.0,2.5,2.4,3.1,2.6,2.5,2.9,2.62,A,A
222,2006-11-02,Osasuna,24000000.0,Zaragoza,52750000.0,2.0,3.2,3.75,2.0,3.15,3.55,2.1,3.1,3.2,1.9,3.2,3.5,2.1,3.1,3.1,D,D
223,2006-12-02,Alaves,20950000.0,Malaga,21100000.0,2.2,3.25,3.2,2.1,3.2,3.2,2.1,3.1,3.2,2.1,3.2,3.0,2.05,3.1,3.2,H,H
224,2006-12-02,Ath Madrid,113700000.0,Sociedad,46250000.0,1.66,3.6,5.0,1.65,3.4,5.0,1.7,3.2,4.7,1.6,3.5,4.6,1.7,3.2,4.5,D,H
225,2006-12-02,Betis,78100000.0,La Coruna,118700000.0,2.4,3.25,2.8,2.5,3.15,2.6,2.4,3.0,2.8,2.3,3.1,2.75,2.3,3.1,2.75,D,A
226,2006-12-02,Celta,36350000.0,Villarreal,70000000.0,2.2,3.25,3.2,2.25,3.2,2.9,2.2,2.9,3.2,2.1,3.1,3.1,2.1,3.1,3.1,H,H
227,2006-12-02,Espanol,55500000.0,Santander,22850000.0,2.1,3.25,3.4,2.1,3.25,3.15,2.1,3.0,3.3,2.1,3.2,3.0,2.15,3.1,3.0,D,A
228,2006-12-02,Mallorca,39900000.0,Getafe,15950000.0,2.3,3.25,3.0,2.3,3.15,2.85,2.2,3.0,3.1,2.2,3.1,2.9,2.3,3.1,2.75,D,D
229,2006-12-02,Valencia,21090000.0,Barcelona,275230000.0,2.9,3.2,2.37,2.7,3.25,2.35,2.6,3.1,2.5,2.65,3.2,2.3,2.6,3.1,2.4,H,H
230,2006-02-18,Barcelona,275230000.0,Betis,78100000.0,1.28,5.0,10.0,1.2,5.65,11.0,1.3,4.4,8.5,1.22,5.0,9.0,1.2,5.0,11.0,H,H
231,2006-02-18,Real Madrid,283750000.0,Alaves,20950000.0,1.22,5.5,13.0,1.2,5.5,11.5,1.27,4.4,10.0,1.22,5.0,9.0,1.2,5.0,11.0,H,H
232,2006-02-18,Sevilla,73250000.0,Celta,36350000.0,1.9,3.25,4.0,1.85,3.1,4.05,2.0,3.1,3.4,1.9,3.2,3.5,1.9,3.1,3.6,H,H
233,2006-02-18,Villarreal,70000000.0,Espanol,55500000.0,1.72,3.3,5.0,1.75,3.25,4.5,1.75,3.2,4.3,1.65,3.2,5.0,1.72,3.25,4.2,H,H
234,2006-02-19,Cadiz,1650000.0,Osasuna,24000000.0,2.62,3.2,2.6,2.65,3.1,2.5,2.6,3.0,2.6,2.5,3.1,2.5,2.6,3.1,2.4,A,A
235,2006-02-19,Getafe,15950000.0,Ath Madrid,113700000.0,2.62,3.2,2.6,2.4,3.1,2.75,2.6,3.0,2.6,2.5,3.2,2.4,2.4,3.1,2.6,A,A
236,2006-02-19,La Coruna,118700000.0,Zaragoza,52750000.0,2.0,3.2,3.75,1.9,3.2,3.8,2.0,3.1,3.4,2.0,3.2,3.2,2.05,3.1,3.2,A,D
237,2006-02-19,Malaga,21100000.0,Mallorca,39900000.0,2.0,3.2,3.75,2.05,3.15,3.35,2.0,3.2,3.3,2.0,3.2,3.2,2.05,3.1,3.2,D,A
238,2006-02-19,Santander,22850000.0,Ath Bilbao,38700000.0,2.1,3.25,3.4,2.15,3.15,3.15,2.3,2.9,3.0,2.1,3.2,3.0,1.95,3.1,3.5,D,A
239,2006-02-19,Sociedad,46250000.0,Valencia,21090000.0,3.5,3.2,2.1,3.3,3.1,2.1,3.3,3.0,2.1,3.0,3.1,2.1,3.1,3.1,2.1,H,A
240,2006-02-25,Ath Madrid,113700000.0,Malaga,21100000.0,1.5,3.75,7.0,1.5,3.65,6.15,1.55,3.5,5.5,1.45,3.5,7.0,1.44,3.6,6.5,H,H
241,2006-02-25,Zaragoza,52750000.0,Barcelona,275230000.0,5.0,3.3,1.72,4.55,3.4,1.7,4.0,3.1,1.85,4.35,3.3,1.7,4.2,3.25,1.72,D,A
242,2006-02-26,Alaves,20950000.0,Santander,22850000.0,2.5,3.2,2.75,2.2,3.1,3.05,2.2,2.9,3.2,2.2,3.1,2.9,2.5,2.9,2.62,H,D
243,2006-02-26,Ath Bilbao,38700000.0,Villarreal,70000000.0,2.5,3.2,2.75,2.35,3.15,2.8,2.5,3.1,2.6,2.4,3.1,2.6,2.4,3.1,2.6,D,D
244,2006-02-26,Betis,78100000.0,Sociedad,46250000.0,1.9,3.25,4.0,1.8,3.35,4.0,2.0,3.2,3.3,1.85,3.25,3.75,1.9,3.1,3.6,H,H
245,2006-02-26,Celta,36350000.0,Cadiz,1650000.0,1.61,3.4,6.0,1.6,3.6,5.0,1.6,3.5,5.0,1.55,3.5,5.0,1.6,3.4,4.8,H,H
246,2006-02-26,Espanol,55500000.0,Sevilla,73250000.0,2.62,3.2,2.6,2.5,3.15,2.6,2.55,3.1,2.55,2.5,3.1,2.5,2.62,3.1,2.37,H,H
247,2006-02-26,Mallorca,39900000.0,Real Madrid,283750000.0,6.0,3.8,1.53,6.0,4.05,1.45,5.5,3.5,1.55,6.0,3.5,1.5,6.0,3.4,1.5,A,H
248,2006-02-26,Osasuna,24000000.0,La Coruna,118700000.0,2.2,3.2,3.25,2.2,3.2,3.0,2.2,3.0,3.1,2.0,3.25,3.2,2.15,3.1,3.0,H,A
249,2006-02-26,Valencia,21090000.0,Getafe,15950000.0,1.36,4.33,9.0,1.4,4.05,7.0,1.4,3.7,7.5,1.35,3.8,7.5,1.33,4.0,8.0,D,D
250,2006-04-03,Barcelona,275230000.0,La Coruna,118700000.0,1.44,4.1,7.0,1.45,3.85,6.5,1.5,3.7,5.8,1.4,3.75,7.0,1.44,3.6,6.5,D,H
251,2006-04-03,Cadiz,1650000.0,Espanol,55500000.0,2.4,3.2,2.87,2.4,3.15,2.7,2.4,3.1,2.7,2.35,3.1,2.65,2.3,3.1,2.75,D,H
252,2006-04-03,Real Madrid,283750000.0,Ath Madrid,113700000.0,1.75,3.5,4.5,1.8,3.4,4.0,1.75,3.3,4.2,1.75,3.2,4.35,1.7,3.2,4.5,H,H
253,2006-04-03,Villarreal,70000000.0,Alaves,20950000.0,1.57,3.6,6.0,1.55,3.55,5.8,1.65,3.4,4.7,1.55,3.4,5.5,1.61,3.3,5.0,A,H
254,2006-05-03,Celta,36350000.0,Osasuna,24000000.0,2.1,3.25,3.4,2.05,3.15,3.35,2.1,3.0,3.3,1.9,3.25,3.5,1.95,3.1,3.5,H,H
255,2006-05-03,Getafe,15950000.0,Betis,78100000.0,2.2,3.25,3.2,2.0,3.25,3.4,2.1,3.1,3.2,2.1,3.25,3.0,2.2,3.0,3.0,H,H
256,2006-05-03,Malaga,21100000.0,Valencia,21090000.0,5.0,3.4,1.72,4.75,3.5,1.65,4.2,3.3,1.75,4.5,3.4,1.65,5.0,3.1,1.66,D,D
257,2006-05-03,Santander,22850000.0,Mallorca,39900000.0,2.0,3.3,3.6,1.95,3.25,3.55,2.0,3.1,3.4,2.0,3.2,3.25,2.1,3.0,3.2,D,D
258,2006-05-03,Sevilla,73250000.0,Ath Bilbao,38700000.0,1.75,3.5,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.75,3.2,4.35,1.7,3.2,4.5,D,H
259,2006-05-03,Sociedad,46250000.0,Zaragoza,52750000.0,2.4,3.2,2.87,2.3,3.1,2.9,2.4,3.1,2.7,2.35,3.1,2.65,2.25,3.0,2.87,H,A
260,2006-11-03,Espanol,55500000.0,Celta,36350000.0,2.4,3.25,2.8,2.35,3.15,2.8,2.5,3.2,2.5,2.25,3.2,2.75,2.37,3.1,2.62,H,H
261,2006-11-03,La Coruna,118700000.0,Sociedad,46250000.0,1.57,3.6,6.0,1.55,3.6,5.5,1.55,3.7,5.0,1.65,3.25,4.5,1.61,3.3,5.0,D,A
262,2006-11-03,Valencia,21090000.0,Real Madrid,283750000.0,2.3,3.25,3.0,2.35,3.2,2.75,2.4,3.1,2.7,2.25,3.25,2.7,2.2,3.2,2.8,D,D
263,2006-12-03,Alaves,20950000.0,Sevilla,73250000.0,2.8,3.25,2.4,2.65,3.05,2.55,2.6,3.1,2.5,2.6,3.25,2.3,2.62,3.1,2.37,H,H
264,2006-12-03,Ath Bilbao,38700000.0,Cadiz,1650000.0,1.83,3.25,4.5,1.75,3.45,4.15,1.85,3.1,4.0,1.8,3.25,3.75,1.9,3.2,3.5,D,H
266,2006-12-03,Betis,78100000.0,Malaga,21100000.0,1.8,3.4,4.33,1.75,3.35,4.3,1.8,3.1,4.2,1.75,3.4,4.0,1.8,3.1,4.0,H,D
267,2006-12-03,Mallorca,39900000.0,Villarreal,70000000.0,2.75,3.2,2.5,2.65,3.15,2.45,2.55,3.1,2.55,2.6,3.1,2.4,2.5,2.9,2.62,D,D
268,2006-12-03,Osasuna,24000000.0,Barcelona,275230000.0,5.5,3.4,1.66,4.85,3.45,1.65,4.5,3.3,1.7,4.35,3.2,1.73,4.5,3.3,1.66,H,H
269,2006-12-03,Zaragoza,52750000.0,Getafe,15950000.0,1.8,3.3,4.5,1.85,3.3,3.85,1.8,3.1,4.2,1.65,3.4,4.35,1.83,3.2,3.75,D,A
270,2006-03-18,Getafe,15950000.0,La Coruna,118700000.0,2.4,3.2,2.87,2.35,3.2,2.75,2.3,3.1,2.8,2.3,3.25,2.65,2.4,3.1,2.6,A,A
271,2006-03-18,Sociedad,46250000.0,Barcelona,275230000.0,6.0,3.8,1.53,5.85,3.75,1.5,4.8,3.6,1.6,5.5,3.6,1.5,5.5,3.5,1.53,A,A
272,2006-03-18,Villarreal,70000000.0,Ath Madrid,113700000.0,2.25,3.1,3.2,2.1,3.2,3.2,2.1,3.0,3.3,2.2,3.2,2.8,2.25,3.0,2.87,H,D
273,2006-03-19,Cadiz,1650000.0,Alaves,20950000.0,2.0,3.25,4.0,2.1,3.1,3.3,2.1,3.1,3.2,2.0,3.2,3.2,1.9,3.0,3.75,D,D
274,2006-03-19,Celta,36350000.0,Ath Bilbao,38700000.0,1.8,3.3,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.65,3.25,4.5,1.66,3.3,4.5,A,A
275,2006-03-19,Espanol,55500000.0,Osasuna,24000000.0,2.2,3.2,3.25,2.05,3.2,3.3,2.3,3.1,2.8,2.2,3.2,2.8,2.1,3.1,3.1,A,A
276,2006-03-19,Malaga,21100000.0,Zaragoza,52750000.0,2.5,3.2,2.75,2.5,3.1,2.65,2.5,3.0,2.7,2.4,3.2,2.5,2.4,3.1,2.6,D,A
277,2006-03-19,Real Madrid,283750000.0,Betis,78100000.0,1.33,4.5,9.5,1.4,4.0,7.25,1.37,4.1,7.0,1.35,4.0,7.0,1.3,4.33,8.0,D,D
278,2006-03-19,Santander,22850000.0,Valencia,21090000.0,4.33,3.3,1.83,3.45,3.2,2.0,3.4,3.1,2.0,3.75,3.25,1.84,4.0,3.0,1.83,H,H
279,2006-03-19,Sevilla,73250000.0,Mallorca,39900000.0,1.66,3.4,5.5,1.7,3.45,4.5,1.65,3.5,4.5,1.6,3.25,5.0,1.7,3.2,4.5,H,D
280,2006-03-21,Barcelona,275230000.0,Getafe,15950000.0,1.25,5.0,13.0,1.21,5.5,10.5,1.2,5.0,12.0,1.2,5.5,9.0,1.22,5.0,9.5,D,H
281,2006-03-22,Alaves,20950000.0,Celta,36350000.0,2.37,3.2,2.9,2.35,3.2,2.75,2.3,3.0,2.9,2.5,3.1,2.5,2.37,3.0,2.7,D,H
282,2006-03-22,Ath Bilbao,38700000.0,Espanol,55500000.0,2.0,3.2,3.75,2.1,3.2,3.2,2.0,3.1,3.4,2.1,3.2,3.0,1.83,3.0,4.0,A,D
283,2006-03-22,Betis,78100000.0,Santander,22850000.0,2.0,3.2,3.75,1.9,3.3,3.65,2.1,3.0,3.3,2.1,3.0,3.2,2.1,3.0,3.2,H,H
284,2006-03-22,La Coruna,118700000.0,Malaga,21100000.0,1.57,3.75,5.5,1.5,3.75,5.85,1.55,3.5,5.5,1.55,3.5,5.0,1.61,3.3,5.0,A,H
285,2006-03-22,Mallorca,39900000.0,Cadiz,1650000.0,1.83,3.3,4.33,1.8,3.35,4.0,1.8,3.2,4.0,1.9,3.2,3.5,1.8,3.1,4.0,H,H
286,2006-03-22,Osasuna,24000000.0,Sociedad,46250000.0,1.66,3.4,5.5,1.6,3.5,5.25,1.65,3.4,4.7,1.6,3.25,5.0,1.57,3.3,5.5,H,H
287,2006-03-22,Valencia,21090000.0,Villarreal,70000000.0,1.72,3.3,5.0,1.75,3.4,4.25,1.8,3.1,4.2,1.65,3.25,4.5,1.72,3.1,4.5,H,D
